"kato"	"ab"	"cd"	"ef"	"hij"	"k"	"name__kk"	"name__ru"	"nn"
"273267200"	"27"	"32"	"67"	"200"	"2"	"Мойылды а."	"с.Мойылды"	""
"273267202"	"27"	"32"	"67"	"202"	"2"	"Ақбала а."	"с.Акбала"	""
"273267203"	"27"	"32"	"67"	"203"	"2"	"Мәдиғали а."	"с.Мадигали"	""
"273267204"	"27"	"32"	"67"	"204"	"2"	"Тасқұдық а."	"с.Таскудук"	""
"273267205"	"27"	"32"	"67"	"205"	"2"	"Шығанақ а."	"с.Шыганак"	""
"273267300"	"27"	"32"	"67"	"300"	"2"	"Жолап а."	"с.Жолап"	""
"273267302"	"27"	"32"	"67"	"302"	"2"	"Аққұтыр а."	"с.Аккутур"	""
"273267303"	"27"	"32"	"67"	"303"	"2"	"Ахмет а."	"с.Ахмет"	""
"273267304"	"27"	"32"	"67"	"304"	"2"	"Бектілеу а."	"с.Бектлеу"	""
"273267306"	"27"	"32"	"67"	"306"	"2"	"Зинеш а."	"с.Зинеш"	""
"273267307"	"27"	"32"	"67"	"307"	"2"	"Қонашкол а."	"с.Конашкол"	""
"273267308"	"27"	"32"	"67"	"308"	"2"	"Тасан а."	"с.Тасан"	""
"273269000"	"27"	"32"	"69"	"000"	"2"	"Сарытоғай а.о."	"Сарытогайский с.о."	""
"273269100"	"27"	"32"	"69"	"100"	"2"	"Жанама а."	"с.Жанама"	""
"273269104"	"27"	"32"	"69"	"104"	"2"	"Жыра а."	"с.Жыра"	""
"273269108"	"27"	"32"	"69"	"108"	"2"	"Ноғайсай а."	"с.Hогайсай"	""
"273269111"	"27"	"32"	"69"	"111"	"2"	"Тойнаш а."	"с.Тойнаш"	""
"273269200"	"27"	"32"	"69"	"200"	"2"	"Сарман а."	"с.Сарман"	""
"273269202"	"27"	"32"	"69"	"202"	"2"	"Алмаағаш а."	"с.Алмаагаш"	""
"273269206"	"27"	"32"	"69"	"206"	"2"	"Жамансай а."	"с.Жамансай"	""
"273269212"	"27"	"32"	"69"	"212"	"2"	"Мәмбетәлі а."	"с.Мамбетали"	""
"273269213"	"27"	"32"	"69"	"213"	"2"	"Сүндет а."	"с.Сундет"	""
"273273000"	"27"	"32"	"73"	"000"	"2"	"Тайпақ а.о."	"Тайпакский с.о."	""
"273273100"	"27"	"32"	"73"	"100"	"2"	"Тайпақ а."	"с.Тайпак"	""
"273273102"	"27"	"32"	"73"	"102"	"2"	"Аврам а."	"с.Аврам"	""
"273273106"	"27"	"32"	"73"	"106"	"2"	"Ащышеген 1 а."	"с.Ашышеген 1"	""
"273273107"	"27"	"32"	"73"	"107"	"2"	"Ащышеген 2 а."	"с.Ашышеген 2"	""
"273273108"	"27"	"32"	"73"	"108"	"2"	"Байболған а."	"с.Байболган"	""
"273273111"	"27"	"32"	"73"	"111"	"2"	"Жаңақоныс а."	"с.Жанаконыс"	""
"273273113"	"27"	"32"	"73"	"113"	"2"	"Қабанкөл а."	"с.Кабанколь"	""
"273273114"	"27"	"32"	"73"	"114"	"2"	"Қырмызы а."	"с.Кырмызы"	""
"273273115"	"27"	"32"	"73"	"115"	"2"	"Лиман а."	"с.Лиман"	""
"273273116"	"27"	"32"	"73"	"116"	"2"	"Махат а."	"с.Махат"	""
"273273118"	"27"	"32"	"73"	"118"	"2"	"Сүйіндік а."	"с.Суйундук"	""
"273273119"	"27"	"32"	"73"	"119"	"2"	"Офицер а."	"с.Офицер"	""
"273273124"	"27"	"32"	"73"	"124"	"2"	"Шәуеш 2 а."	"с.Шауеш 2"	""
"273273200"	"27"	"32"	"73"	"200"	"2"	"Томпақ а."	"с.Томпак"	""
"273273300"	"27"	"32"	"73"	"300"	"2"	"Шабдаржап а."	"с.Шабдаржап"	""
"273273305"	"27"	"32"	"73"	"305"	"2"	"Купка а."	"с.Купка"	""
"273273306"	"27"	"32"	"73"	"306"	"2"	"Мекет а."	"с.Мекет"	""
"273273308"	"27"	"32"	"73"	"308"	"2"	"Рсалы а."	"с.Рсалы"	""
"273273309"	"27"	"32"	"73"	"309"	"2"	"Сиырқумақ 1 а."	"с.Сиыркумак 1"	""
"273273311"	"27"	"32"	"73"	"311"	"2"	"Сиырқумақ 2 а."	"с.Сиыркумак 2"	""
"273273312"	"27"	"32"	"73"	"312"	"2"	"Талдықұдық а."	"с.Талдыкудук"	""
"273600000"	"27"	"36"	"00"	"000"	"4"	"Бөрлі ауданы"	"Бурлинский район"	"04"
"273620000"	"27"	"36"	"20"	"000"	"1"	"Ақсай қ.ә."	"Аксайская г.а."	""
"273620100"	"27"	"36"	"20"	"100"	"1"	"Ақсай қ."	"г.Аксай"	""
"273620200"	"27"	"36"	"20"	"200"	"2"	"Аралтал а."	"с.Аралтал"	""
"273620300"	"27"	"36"	"20"	"300"	"2"	"Қызылтал а."	"с.Кызылтал"	""
"273633000"	"27"	"36"	"33"	"000"	"2"	"Ақбұлақ а.о."	"Акбулакский с.о."	""
"273633100"	"27"	"36"	"33"	"100"	"2"	"Ақбұлақ а."	"с.Акбулак"	""
"273633102.0"	"27"	"36"	"33"	"102.0"	"2"	"Сатайкөл а."	"с.Сатайколь"	""
"273635000"	"27"	"36"	"35"	"000"	"2"	"Ақсу а.о."	"Аксуский с.о."	""
"273635100"	"27"	"36"	"35"	"100"	"2"	"Ақсу а."	"с.Аксу"	""
"273635300"	"27"	"36"	"35"	"300"	"2"	"Жаңақоныс а."	"с.Жанаконыс"	""
"273637000"	"27"	"36"	"37"	"000"	"2"	"Александров а.о."	"Алексадровский с.о."	""
"273637100"	"27"	"36"	"37"	"100"	"2"	"Александровка а."	"с.Александровка"	""
"273639000"	"27"	"36"	"39"	"000"	"2"	"Березов а.о."	"Березовский с.о."	""
"273639100"	"27"	"36"	"39"	"100"	"2"	"Березовка а."	"с.Березовка"	""
"273639300"	"27"	"36"	"39"	"300"	"2"	"рзд.Сұлусай"	"рзд.Сулусай"	""
"273643000"	"27"	"36"	"43"	"000"	"2"	"Бөрлі а.о."	"Бурлинский с.о."	""
"273643100"	"27"	"36"	"43"	"100"	"2"	"Бөрлі а."	"с.Бурлин"	""
"273643103"	"27"	"36"	"43"	"103"	"2"	"рзд.Анката"	"рзд.Анката"	""
"273643200"	"27"	"36"	"43"	"200"	"2"	"Масайтөбе а."	"с.Масайтобе"	""
"273645000"	"27"	"36"	"45"	"000"	"2"	"Бумакөл а.о."	"Бумакольский с.о."	""
"273645100"	"27"	"36"	"45"	"100"	"2"	"Бумакөл а."	"с.Бумаколь"	""
"273645200"	"27"	"36"	"45"	"200"	"2"	"Облавка а."	"с.Облавка"	""
"273645300"	"27"	"36"	"45"	"300"	"2"	"Утвинка а."	"с.Утвинка"	""
"273647000"	"27"	"36"	"47"	"000"	"2"	"Григорьев а.о."	"Григорьевский с.о."	""
"273647100"	"27"	"36"	"47"	"100"	"2"	"Кеңтүбек а."	"с.Кентубек"	""
"273647102"	"27"	"36"	"47"	"102"	"2"	"Шампа а."	"с.Шампа"	""
"273647103.0"	"27"	"36"	"47"	"103.0"	"2"	"Пролетарка а."	"с.Пролетарка"	""
"273647200"	"27"	"36"	"47"	"200"	"2"	"Бақтыарал а."	"с.Бактыарал"	""
"273649000"	"27"	"36"	"49"	"000"	"2"	"Жарсуат а.о."	"Жарсуатский с.о."	""
"273649100"	"27"	"36"	"49"	"100"	"2"	"Жарсуат а."	"с.Жарсуат"	""
"273649200"	"27"	"36"	"49"	"200"	"2"	"Димитрово а."	"с.Димитрово"	""
"273649300"	"27"	"36"	"49"	"300"	"2"	"Қарашығанақ а."	"с.Карашыганак"	""
"273653000"	"27"	"36"	"53"	"000"	"2"	"Қарағанды а.о."	"Карагандинский с.о."	""
"273653100"	"27"	"36"	"53"	"100"	"2"	"Кирово а."	"с.Кирово"	""
"273655000"	"27"	"36"	"55"	"000"	"2"	"Қанай а.о."	"Канайский с.о."	""
"273655100"	"27"	"36"	"55"	"100"	"2"	"Қанай а."	"с.Канай"	""
"273655200"	"27"	"36"	"55"	"200"	"2"	"Дәнелікөл а."	"с.Даниляколь"	""
"273657000"	"27"	"36"	"57"	"000"	"2"	"Приурал а.о."	"Приуральный с.о."	""
"273657100"	"27"	"36"	"57"	"100"	"2"	"Приуральное а."	"с.Приуральное"	""
"273659000"	"27"	"36"	"59"	"000"	"2"	"Пугачев а.о."	"Пугачевский с.о."	""
"273659100"	"27"	"36"	"59"	"100"	"2"	"Пугачево а."	"с.Пугачево"	""
"273659300"	"27"	"36"	"59"	"300"	"2"	"Бесағаш а."	"с.Бесагаш"	""
"273659400"	"27"	"36"	"59"	"400"	"2"	"Бестау а."	"с.Бестау"	""
"273663000"	"27"	"36"	"63"	"000"	"2"	"Қаракұдық а.о."	"Каракудукский с.о."	""
"273663100"	"27"	"36"	"63"	"100"	"2"	"Тихоновка а."	"с.Тихоновка"	""
"273667000"	"27"	"36"	"67"	"000"	"2"	"Успен а.о."	"Успенский с.о."	""
"273667100"	"27"	"36"	"67"	"100"	"2"	"Успенка а."	"с.Успенка"	""
"273667200"	"27"	"36"	"67"	"200"	"2"	"Жаңаталап а."	"с.Жанаталап"	""
"273667300"	"27"	"36"	"67"	"300"	"2"	"Қаракемпір а."	"с.Каракемпир"	""
"274000000"	"27"	"40"	"00"	"000"	"2"	"Жаңақала ауданы"	"Жангалинский район"	"05"
"274030000"	"27"	"40"	"30"	"000"	"2"	"Жаңақала а.о."	"Жанакалинский с.о."	""
"274030100"	"27"	"40"	"30"	"100"	"2"	"Жаңақала а."	"с.Жангала"	""
"274033000"	"27"	"40"	"33"	"000"	"2"	"Бірлік а.о."	"Бирликский с.о."	""
"274033100"	"27"	"40"	"33"	"100"	"2"	"Бірлік а."	"с.Бирлик"	""
"274033102"	"27"	"40"	"33"	"102"	"2"	"Жыра 1 а."	"с.Жыра 1"	""
"274033103"	"27"	"40"	"33"	"103"	"2"	"Сәңкібай а."	"с.Санкибай"	""
"274033104"	"27"	"40"	"33"	"104"	"2"	"Сиырсаралжын а."	"с.Сиырсаралжын"	""
"274033105"	"27"	"40"	"33"	"105"	"2"	"Сиырқол 1 а."	"с.Сиыркол 1"	""
"274033106"	"27"	"40"	"33"	"106"	"2"	"Сиырқол 2 а."	"с.Сиыркол 2"	""
"274033107"	"27"	"40"	"33"	"107"	"2"	"Қоғалы 2 а."	"с.Когалы 2"	""
"274033108"	"27"	"40"	"33"	"108"	"2"	"Қойсаралжын а."	"с.Койсаралжын"	""
"274033109"	"27"	"40"	"33"	"109"	"2"	"Мортық Боранбай а."	"с.Мортык Боранбай"	""
"274033111"	"27"	"40"	"33"	"111"	"2"	"Мортық Жандарбек а."	"с.Мортык Жандарбек"	""
"274033112"	"27"	"40"	"33"	"112"	"2"	"Кішімортық а."	"с.Киши Мортык"	""
"274033113"	"27"	"40"	"33"	"113"	"2"	"Тұрдығұл а."	"с.Турдыгул"	""
"274033114"	"27"	"40"	"33"	"114"	"2"	"Өтепбай а."	"с.Утепбай"	""
"274033115"	"27"	"40"	"33"	"115"	"2"	"Шошақмола а."	"с.Шошакмола"	""
"274033200"	"27"	"40"	"33"	"200"	"2"	"Ақбалшық а."	"с.Акбалшык"	""
"274033202"	"27"	"40"	"33"	"202"	"2"	"Ақтаң а."	"с.Актан"	""
"274033203"	"27"	"40"	"33"	"203"	"2"	"Жалтыркөл а."	"с.Жалтырколь"	""
"274033204"	"27"	"40"	"33"	"204"	"2"	"Көшпан а."	"с.Кошпан"	""
"274033205"	"27"	"40"	"33"	"205"	"2"	"Өзекбай а."	"с.Озекбай"	""
"274033207"	"27"	"40"	"33"	"207"	"2"	"Тасоңғар а."	"с.Тасонгар"	""
"274033208"	"27"	"40"	"33"	"208"	"2"	"Шөпоңғар а."	"с.Шопонгар"	""
"274033209"	"27"	"40"	"33"	"209"	"2"	"Қоғалы 1 а."	"с.Когалы 1"	""
"274033300"	"27"	"40"	"33"	"300"	"2"	"Үшкемпір а."	"с.Ушкемпир"	""
"274033302"	"27"	"40"	"33"	"302"	"2"	"Дембей а."	"с.Дембей"	""
"274033303"	"27"	"40"	"33"	"303"	"2"	"Ефим а."	"с.Ефим"	""
"274033304"	"27"	"40"	"33"	"304"	"2"	"Жолқызыл а."	"с.Жолкызыл"	""
"274033306"	"27"	"40"	"33"	"306"	"2"	"Иманбайбатығы а."	"с.Иманбайбатыгы"	""
"274033307"	"27"	"40"	"33"	"307"	"2"	"Қаразагон а."	"с.Каразагон"	""
"274033308"	"27"	"40"	"33"	"308"	"2"	"Көнішке а."	"с.Конишке"	""
"274033309"	"27"	"40"	"33"	"309"	"2"	"Қожақ а."	"с.Кожак"	""
"274033311"	"27"	"40"	"33"	"311"	"2"	"Қосмырза а."	"с.Космырза"	""
"274033312"	"27"	"40"	"33"	"312"	"2"	"Сапарбатығы а."	"с.Сапарбатыгы"	""
"274033313"	"27"	"40"	"33"	"313"	"2"	"Сейітқызыл а."	"с.Сейткызыл"	""
"274033314"	"27"	"40"	"33"	"314"	"2"	"Тасқұдық а."	"с.Таскудук"	""
"274033315"	"27"	"40"	"33"	"315"	"2"	"Тулақбай а."	"с.Тулакбай"	""
"274033316"	"27"	"40"	"33"	"316"	"2"	"Еділсор а."	"с.Едилсор"	""
"274033317"	"27"	"40"	"33"	"317"	"2"	"Жыра 2 а."	"с.Жыра 2"	""
"274033318"	"27"	"40"	"33"	"318"	"2"	"Самен а."	"с.Самен"	""
"274035000"	"27"	"40"	"35"	"000"	"2"	"Жаңажол а.о."	"Жанажолский с.о."	""
"274035100"	"27"	"40"	"35"	"100"	"2"	"Жаңажол а."	"с.Жанажол"	""
"274035102"	"27"	"40"	"35"	"102"	"2"	"Кабушев шарқож"	"кр.хоз Кабушев"	""
"274035103"	"27"	"40"	"35"	"103"	"2"	"Плантация"	"Плантация"	""
"274035105"	"27"	"40"	"35"	"105"	"2"	"Тоқсоба а."	"с.Токсоба"	""
"274035200"	"27"	"40"	"35"	"200"	"2"	"Кіші Айдархан а."	"с.Киши Айдархан"	""
"274035202"	"27"	"40"	"35"	"202"	"2"	"Батыр а."	"с.Батыр"	""
"274035203"	"27"	"40"	"35"	"203"	"2"	"Жаңаорын а."	"с.Жанаорын"	""
"274035204"	"27"	"40"	"35"	"204"	"2"	"Қарасу а."	"с.Карасу"	""
"274035205"	"27"	"40"	"35"	"205"	"2"	"ПМК"	"ПМК"	""
"274035206"	"27"	"40"	"35"	"206"	"2"	"Савенко а."	"с.Савенко"	""
"274035207"	"27"	"40"	"35"	"207"	"2"	"Тереңқұдық а."	"с.Теренкудык"	""
"274035400"	"27"	"40"	"35"	"400"	"2"	"Сарыкөл а."	"с.Сарыколь"	""
"274035402"	"27"	"40"	"35"	"402"	"2"	"Ақсуат а."	"с.Аксуат"	""
"274035403"	"27"	"40"	"35"	"403"	"2"	"Бесқасқа а."	"с.Бескаска"	""
"274035404"	"27"	"40"	"35"	"404"	"2"	"Дауымбақ а."	"с.Даумбак"	""
"274035405"	"27"	"40"	"35"	"405"	"2"	"Дүйсембай а."	"с.Дюсембай"	""
"274035406"	"27"	"40"	"35"	"406"	"2"	"Жорта а."	"с.Жорта"	""
"274035408"	"27"	"40"	"35"	"408"	"2"	"Қаражігіт а."	"с.Каражигит"	""
"274035409"	"27"	"40"	"35"	"409"	"2"	"Қамыстыкөл а."	"с.Камыстыколь"	""
"274035411"	"27"	"40"	"35"	"411"	"2"	"Мардан а."	"с.Мардан"	""
"274035414"	"27"	"40"	"35"	"414"	"2"	"Мұстафа а."	"с.Мустафа"	""
"274035415"	"27"	"40"	"35"	"415"	"2"	"Постройка а."	"с.Постройка"	""
"274035416"	"27"	"40"	"35"	"416"	"2"	"Сайхы а."	"с.Сайхы"	""
"274035417"	"27"	"40"	"35"	"417"	"2"	"Тәуке а."	"с.Тауке"	""
"274035418"	"27"	"40"	"35"	"418"	"2"	"Тайбұқа а."	"с.Тайбука"	""
"274035419"	"27"	"40"	"35"	"419"	"2"	"Тұщыөзен а."	"с.Тушыозен"	""
"274035421"	"27"	"40"	"35"	"421"	"2"	"Шәуен а."	"с.Шауен"	""
"274035422"	"27"	"40"	"35"	"422"	"2"	"Ақмола а."	"с.Акмола"	""
"274035423"	"27"	"40"	"35"	"423"	"2"	"Бекбике а."	"с.Бекбике"	""
"274035425"	"27"	"40"	"35"	"425"	"2"	"Нәрік а."	"с.Нарик"	""
"274035500"	"27"	"40"	"35"	"500"	"2"	"Теңдік а."	"с.Тендик"	""
"274035502"	"27"	"40"	"35"	"502"	"2"	"Баубек 1 а."	"с.Баубек 1"	""
"274035505"	"27"	"40"	"35"	"505"	"2"	"Жастұлпар а."	"с.Жастулпар"	""
"274035506"	"27"	"40"	"35"	"506"	"2"	"Қушығанақ а."	"с.Кушыганак"	""
"274035507"	"27"	"40"	"35"	"507"	"2"	"Оңғарорны"	"Онгарорны"	""
"274035508"	"27"	"40"	"35"	"508"	"2"	"Фазлиорны"	"Фазлиорны"	""
"274035511"	"27"	"40"	"35"	"511"	"2"	"Сегізкебен а."	"с.Сегизкебен"	""
"274037000"	"27"	"40"	"37"	"000"	"2"	"Жаңақазан а.о."	"Жанаказанский с.о."	""
"274037100"	"27"	"40"	"37"	"100"	"2"	"Жаңақазан а."	"с.Жанаказан"	""
"274037102"	"27"	"40"	"37"	"102"	"2"	"Әли а."	"с.Али"	""
"274037103"	"27"	"40"	"37"	"103"	"2"	"Ағым а."	"с.Агим"	""
"274037104"	"27"	"40"	"37"	"104"	"2"	"Батау а."	"с.Батау"	""
"274037107"	"27"	"40"	"37"	"107"	"2"	"Дәулет а."	"с.Даулет"	""
"274037109"	"27"	"40"	"37"	"109"	"2"	"Жүніс а."	"с.Жунус"	""
"274037112"	"27"	"40"	"37"	"112"	"2"	"Күті а."	"с.Кути"	""
"274037113"	"27"	"40"	"37"	"113"	"2"	"Қадыр а."	"с.Кадыр"	""
"274037114"	"27"	"40"	"37"	"114"	"2"	"Қазы а."	"с.Кази"	""
"274037115"	"27"	"40"	"37"	"115"	"2"	"Қалмақшығыл а."	"с.Калмакшыгыл"	""
"274037116"	"27"	"40"	"37"	"116"	"2"	"Қажия а."	"с.Кажия"	""
"274037118"	"27"	"40"	"37"	"118"	"2"	"Қойқұм а."	"с.Койкум"	""
"274037119"	"27"	"40"	"37"	"119"	"2"	"Құрмаш а."	"с.Курмаш"	""
"274037124"	"27"	"40"	"37"	"124"	"2"	"Молдамұрат а."	"с.Молдамурат"	""
"274037125"	"27"	"40"	"37"	"125"	"2"	"Нұғман а."	"с.Hугман"	""
"274037134"	"27"	"40"	"37"	"134"	"2"	"Шәкібай а."	"с.Шакибай"	""
"274037135"	"27"	"40"	"37"	"135"	"2"	"Шағала а."	"с.Шагала"	""
"274037136"	"27"	"40"	"37"	"136"	"2"	"Әйіпсай а."	"с.Әйипсай"	""
"274037137"	"27"	"40"	"37"	"137"	"2"	"Куспан а."	"с.Куспан"	""
"274037138"	"27"	"40"	"37"	"138"	"2"	"Хайролла а."	"с.Хайролла"	""
"274037300"	"27"	"40"	"37"	"300"	"2"	"Балдырған а."	"с.Балдырган"	""
"274037302"	"27"	"40"	"37"	"302"	"2"	"Бұзауой а."	"с.Бузауой"	""
"274037303"	"27"	"40"	"37"	"303"	"2"	"Үшқұдық а."	"с.Ушкудук"	""
"274037400"	"27"	"40"	"37"	"400"	"2"	"Жуалыой а."	"с.Жуалыой"	""
"274037402"	"27"	"40"	"37"	"402"	"2"	"Әбіл а."	"с.Абил"	""
"274037403"	"27"	"40"	"37"	"403"	"2"	"Байкенже а."	"с.Байкенже"	""
"274037404"	"27"	"40"	"37"	"404"	"2"	"Бекмағамбет а."	"с.Бекмаганбет"	""
"274037408"	"27"	"40"	"37"	"408"	"2"	"Ешкі а."	"с.Ешки"	""
"274037409"	"27"	"40"	"37"	"409"	"2"	"Қабыл а."	"с.Кабыл"	""
"274037411"	"27"	"40"	"37"	"411"	"2"	"Қабден а."	"с.Кабден"	""
"274037412"	"27"	"40"	"37"	"412"	"2"	"Мұқан а."	"с.Мукан"	""
"274037413"	"27"	"40"	"37"	"413"	"2"	"Мырзабай а."	"с.Мырзабай"	""
"274037414"	"27"	"40"	"37"	"414"	"2"	"Төлепқали а."	"с.Толепкали"	""
"274037415"	"27"	"40"	"37"	"415"	"2"	"Абил а."	"с.Абил"	""
"274037416"	"27"	"40"	"37"	"416"	"2"	"Асабай а."	"с.Асабай"	""
"274037417"	"27"	"40"	"37"	"417"	"2"	"Сарыбай а."	"с.Сарыбай"	""
"274043000"	"27"	"40"	"43"	"000"	"2"	"Көпжасар а.о."	"Копжасарский с.о."	""
"274043100"	"27"	"40"	"43"	"100"	"2"	"Көпжасар а."	"с.Копжасар"	""
"274043102"	"27"	"40"	"43"	"102"	"2"	"Әукентай а."	"с.Аукентай"	""
"274043103"	"27"	"40"	"43"	"103"	"2"	"Айпара а."	"с.Айпара"	""
"274043104"	"27"	"40"	"43"	"104"	"2"	"Аққұдық а."	"с.Аккудык"	""
"274043105"	"27"	"40"	"43"	"105"	"2"	"Каттыкудук а."	"с.Каттыкудук"	""
"274043106"	"27"	"40"	"43"	"106"	"2"	"Ащықызыл а."	"с.Ашыкызыл"	""
"274043107"	"27"	"40"	"43"	"107"	"2"	"Байсымақ а."	"с.Байсымак"	""
"274043108"	"27"	"40"	"43"	"108"	"2"	"Балапан а."	"с.Балапан"	""
"274043109"	"27"	"40"	"43"	"109"	"2"	"Бозайғыр а."	"с.Бозайгыр"	""
"274043111"	"27"	"40"	"43"	"111"	"2"	"Дізгінтөбе а."	"с.Дизгинтобе"	""
"274043112"	"27"	"40"	"43"	"112"	"2"	"Досан 1 а."	"с.Досан 1"	""
"274043113"	"27"	"40"	"43"	"113"	"2"	"Досан 2 а."	"с.Досан 2"	""
"274043114"	"27"	"40"	"43"	"114"	"2"	"Доснияз а."	"с.Доснияз"	""
"274043115"	"27"	"40"	"43"	"115"	"2"	"Жолқызыл а."	"с.Жолкызыл"	""
"274043116"	"27"	"40"	"43"	"116"	"2"	"Жынғылды а."	"с.Жынгылды"	""
"274043117"	"27"	"40"	"43"	"117"	"2"	"Терек а."	"с.Терек"	""
"274043118"	"27"	"40"	"43"	"118"	"2"	"Кенжебай а."	"с.Кенжебай"	""
"274043119"	"27"	"40"	"43"	"119"	"2"	"Изгаш а."	"с.Изгаш"	""
"274043121"	"27"	"40"	"43"	"121"	"2"	"Кішісалтанат а."	"с.Киши Салтанат"	""
"274043122"	"27"	"40"	"43"	"122"	"2"	"Қазыбай 1 а."	"с.Казыбай 1"	""
"274043123"	"27"	"40"	"43"	"123"	"2"	"Қазыбай 2 а."	"с.Казыбай 2"	""
"274043124"	"27"	"40"	"43"	"124"	"2"	"Қандыкөл а."	"с.Кандыколь"	""
"274043125"	"27"	"40"	"43"	"125"	"2"	"Қайыр а."	"с.Кайыр"	""
"274043126"	"27"	"40"	"43"	"126"	"2"	"Қартабай а."	"с.Картабай"	""
"274043127"	"27"	"40"	"43"	"127"	"2"	"Қоңырқұдық а."	"с.Коныркудык"	""
"274043128"	"27"	"40"	"43"	"128"	"2"	"Қосшыңырау а."	"с.Косшынырау"	""
"274043131"	"27"	"40"	"43"	"131"	"2"	"Қоңырқұдық а."	"с.Коныркудык"	""
"274043132"	"27"	"40"	"43"	"132"	"2"	"Қияқты 1 а."	"с.Киякты 1"	""
"274043133"	"27"	"40"	"43"	"133"	"2"	"Қаппан-Казыл а."	"с.Каппан-Казыл"	""
"274043134"	"27"	"40"	"43"	"134"	"2"	"Қырғын а."	"с.Кыргын"	""
"274043135"	"27"	"40"	"43"	"135"	"2"	"Өгізқұдық а."	"с.Огизкудык"	""
